% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
21.25	21.5	1	1	1	3	17	7228	17	7228	0.00471429	0	0.00471429	0.00471429	425.176	145.387	278	944	
21.5	21.75	1	1	1	3	17	5451	16	5062	0.00471429	0	0.00471429	0.00471429	316.375	56.2446	223	389	
21.75	22	1	1	1	3	16	6173	17	6562	0.00471429	0	0.00471429	0.00471429	386	169.307	223	944	
22	22.25	1	1	1	3	17	7173	17	7173	0.00471429	0	0.00471429	0.00471429	421.941	149.423	223	944	
22.25	22.5	1	1	1	3	17	5784	16	5339	0.00471429	0	0.00471429	0.00471429	333.688	60.7977	223	445	
22.5	22.75	1	1	1	3	16	5951	17	6396	0.00471429	0	0.00471429	0.00471429	376.235	169.362	223	944	
22.75	23	1	1	1	3	17	7006	17	7006	0.00471429	0	0.00471429	0.00471429	412.118	158.198	223	944	
23	23.25	1	1	1	3	17	6173	16	5728	0.00471429	0	0.00471429	0.00471429	358	60.7816	278	445	
23.25	23.5	1	1	1	3	16	5784	17	6229	0.00471429	0	0.00471429	0.00471429	366.412	167.665	223	944	
23.5	23.75	1	1	1	3	17	6839	17	6839	0.00471429	0	0.00471429	0.00471429	402.294	163.577	223	944	
23.75	24	1	1	1	3	17	6562	16	6117	0.00471429	0	0.00471429	0.00471429	382.312	63.7136	278	500	
24	24.25	1	1	1	3	16	5617	17	6062	0.00471429	0	0.00471429	0.00471429	356.588	163.008	223	944	
24.25	24.5	1	1	1	3	17	6617	17	6617	0.00471429	0	0.00471429	0.00471429	389.235	168.776	223	944	
24.5	24.75	1	1	1	3	17	7284	16	6950	0.00471429	0	0.00471429	0.00471429	434.375	144.956	334	944	
24.75	25	1	1	1	3	16	5117	17	5451	0.00471429	0	0.00471429	0.00471429	320.647	57.2363	223	389	
25	25.25	1	1	1	3	17	6507	17	6507	0.00471429	0	0.00471429	0.00471429	382.765	169.771	223	944	
25.25	25.5	1	1	1	3	17	7062	16	6839	0.00471429	0	0.00471429	0.00471429	427.438	152.538	223	944	
25.5	25.75	1	1	1	3	16	5561	17	5784	0.00471429	0	0.00471429	0.00471429	340.235	64.7626	223	445	
25.75	26	1	1	1	3	17	6285	17	6285	0.00471429	0	0.00471429	0.00471429	369.706	168.684	223	944	
