% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
5.598	1	1	560	9	1	14	1527	14	1527
5.599	1	1	560	10	1	14	1527	14	1527
5.606	1	1	561	7	1	0	0	14	1527
5.611	1	1	562	2	1	14	1527	14	1527
5.612	1	1	562	3	1	14	1527	14	1527
5.613	1	1	562	4	1	14	1527	14	1527
5.614	1	1	562	5	1	14	1527	14	1527
5.621	1	1	563	2	1	0	0	14	1527
5.626	1	1	563	7	1	14	1527	14	1527
5.627	1	1	563	8	1	14	1527	14	1527
5.628	1	1	563	9	1	14	1527	14	1527
5.629	1	1	563	10	1	14	1527	14	1527
5.636	1	1	564	7	1	0	0	14	1527
5.641	1	1	565	2	1	14	1527	14	1527
5.642	1	1	565	3	1	14	1527	14	1527
5.643	1	1	565	4	1	14	1527	14	1527
5.644	1	1	565	5	1	14	1527	14	1527
5.651	1	1	566	2	1	0	0	14	1527
5.656	1	1	566	7	1	14	1527	14	1527
5.657	1	1	566	8	1	14	1527	14	1527
5.671	1	1	568	2	1	14	1527	14	1527
5.672	1	1	568	3	1	14	1527	14	1527
5.686	1	1	569	7	1	14	1527	14	1527
5.687	1	1	569	8	1	14	1527	14	1527
5.701	1	1	571	2	1	14	1527	14	1527
5.702	1	1	571	3	1	14	1527	14	1527
5.716	1	1	572	7	1	14	1527	14	1527
5.717	1	1	572	8	1	14	1527	14	1527
5.731	1	1	574	2	1	14	1527	14	1527
5.732	1	1	574	3	1	14	1527	14	1527
5.746	1	1	575	7	1	14	1527	14	1527
5.747	1	1	575	8	1	14	1527	14	1527
5.748	1	1	575	9	1	14	1527	14	1527
5.755	1	1	576	6	1	0	0	14	1527
5.761	1	1	577	2	1	14	1527	14	1527
5.762	1	1	577	3	1	14	1527	14	1527
5.776	1	1	578	7	1	14	1527	14	1527
5.777	1	1	578	8	1	14	1527	14	1527
5.778	1	1	578	9	1	14	1527	14	1527
5.785	1	1	579	6	1	0	0	14	1527
5.791	1	1	580	2	1	14	1527	14	1527
5.792	1	1	580	3	1	14	1527	14	1527
5.793	1	1	580	4	1	14	1527	14	1527
5.8	1	1	581	1	1	0	0	14	1527
5.806	1	1	581	7	1	14	1527	14	1527
5.807	1	1	581	8	1	14	1527	14	1527
5.808	1	1	581	9	1	14	1527	14	1527
5.821	1	1	583	2	1	14	1527	14	1527
5.822	1	1	583	3	1	14	1527	14	1527
5.823	1	1	583	4	1	14	1527	14	1527
5.83	1	1	584	1	1	0	0	14	1527
5.836	1	1	584	7	1	14	1527	14	1527
5.837	1	1	584	8	1	14	1527	14	1527
5.838	1	1	584	9	1	14	1527	14	1527
5.851	1	1	586	2	1	14	1527	14	1527
5.852	1	1	586	3	1	14	1527	14	1527
5.853	1	1	586	4	1	14	1527	14	1527
5.866	1	1	587	7	1	14	1527	14	1527
5.867	1	1	587	8	1	14	1527	14	1527
5.868	1	1	587	9	1	14	1527	14	1527
5.881	1	1	589	2	1	14	1527	14	1527
5.882	1	1	589	3	1	14	1527	14	1527
5.883	1	1	589	4	1	14	1527	14	1527
5.896	1	1	590	7	1	14	1527	14	1527
5.897	1	1	590	8	1	14	1527	14	1527
5.898	1	1	590	9	1	14	1527	14	1527
5.911	1	1	592	2	1	14	1527	14	1527
5.912	1	1	592	3	1	14	1527	14	1527
5.913	1	1	592	4	1	14	1527	14	1527
5.926	1	1	593	7	1	14	1527	14	1527
5.927	1	1	593	8	1	14	1527	14	1527
5.928	1	1	593	9	1	14	1527	14	1527
5.929	1	1	593	10	1	14	1527	14	1527
5.936	1	1	594	7	1	0	0	14	1527
5.941	1	1	595	2	1	14	1527	14	1527
5.942	1	1	595	3	1	14	1527	14	1527
5.943	1	1	595	4	1	14	1527	14	1527
5.944	1	1	595	5	1	14	1527	14	1527
5.951	1	1	596	2	1	0	0	14	1527
5.956	1	1	596	7	1	14	1527	14	1527
5.957	1	1	596	8	1	14	1527	14	1527
5.958	1	1	596	9	1	14	1527	14	1527
5.959	1	1	596	10	1	14	1527	14	1527
5.966	1	1	597	7	1	0	0	14	1527
5.971	1	1	598	2	1	14	1527	14	1527
5.972	1	1	598	3	1	14	1527	14	1527
5.973	1	1	598	4	1	14	1527	14	1527
5.974	1	1	598	5	1	14	1527	14	1527
5.981	1	1	599	2	1	0	0	14	1527
5.986	1	1	599	7	1	14	1527	14	1527
5.987	1	1	599	8	1	14	1527	14	1527
5.988	1	1	599	9	1	14	1527	14	1527
5.989	1	1	599	10	1	14	1527	14	1527
5.996	1	1	600	7	1	0	0	14	1527
6.001	1	1	601	2	1	14	1527	14	1527
6.002	1	1	601	3	1	14	1527	14	1527
6.003	1	1	601	4	1	14	1527	14	1527
6.004	1	1	601	5	1	14	1527	14	1527
6.011	1	1	602	2	1	0	0	14	1527
6.016	1	1	602	7	1	14	1527	14	1527
6.017	1	1	602	8	1	14	1527	14	1527
6.031	1	1	604	2	1	14	1527	14	1527
6.032	1	1	604	3	1	14	1527	14	1527
6.046	1	1	605	7	1	14	1527	14	1527
6.047	1	1	605	8	1	14	1527	14	1527
6.061	1	1	607	2	1	14	1527	14	1527
6.062	1	1	607	3	1	14	1527	14	1527
6.076	1	1	608	7	1	14	1527	14	1527
6.077	1	1	608	8	1	14	1527	14	1527
6.091	1	1	610	2	1	14	1527	14	1527
6.092	1	1	610	3	1	14	1527	14	1527
6.106	1	1	611	7	1	14	1527	14	1527
6.107	1	1	611	8	1	14	1527	14	1527
6.108	1	1	611	9	1	14	1527	14	1527
6.115	1	1	612	6	1	0	0	14	1527
6.121	1	1	613	2	1	14	1527	14	1527
6.122	1	1	613	3	1	14	1527	14	1527
6.136	1	1	614	7	1	14	1527	14	1527
6.137	1	1	614	8	1	14	1527	14	1527
6.138	1	1	614	9	1	14	1527	14	1527
6.145	1	1	615	6	1	0	0	14	1527
6.151	1	1	616	2	1	14	1527	14	1527
6.152	1	1	616	3	1	14	1527	14	1527
6.153	1	1	616	4	1	14	1527	14	1527
6.16	1	1	617	1	1	0	0	14	1527
6.166	1	1	617	7	1	14	1527	14	1527
6.167	1	1	617	8	1	14	1527	14	1527
6.168	1	1	617	9	1	14	1527	14	1527
6.181	1	1	619	2	1	14	1527	14	1527
6.182	1	1	619	3	1	14	1527	14	1527
6.183	1	1	619	4	1	14	1527	14	1527
6.19	1	1	620	1	1	0	0	14	1527
6.196	1	1	620	7	1	14	1527	14	1527
6.197	1	1	620	8	1	14	1527	14	1527
6.198	1	1	620	9	1	14	1527	14	1527
6.211	1	1	622	2	1	14	1527	14	1527
6.212	1	1	622	3	1	14	1527	14	1527
6.213	1	1	622	4	1	14	1527	14	1527
6.226	1	1	623	7	1	14	1527	14	1527
6.227	1	1	623	8	1	14	1527	14	1527
6.228	1	1	623	9	1	14	1527	14	1527
6.241	1	1	625	2	1	14	1527	14	1527
6.242	1	1	625	3	1	14	1527	14	1527
6.243	1	1	625	4	1	14	1527	14	1527
6.256	1	1	626	7	1	14	1527	14	1527
6.257	1	1	626	8	1	14	1527	14	1527
6.258	1	1	626	9	1	14	1527	14	1527
6.271	1	1	628	2	1	14	1527	14	1527
6.272	1	1	628	3	1	14	1527	14	1527
6.273	1	1	628	4	1	14	1527	14	1527
6.286	1	1	629	7	1	14	1527	14	1527
6.287	1	1	629	8	1	14	1527	14	1527
6.288	1	1	629	9	1	14	1527	14	1527
6.289	1	1	629	10	1	14	1527	14	1527
6.296	1	1	630	7	1	0	0	14	1527
6.301	1	1	631	2	1	14	1527	14	1527
6.302	1	1	631	3	1	14	1527	14	1527
6.303	1	1	631	4	1	14	1527	14	1527
6.304	1	1	631	5	1	14	1527	14	1527
6.311	1	1	632	2	1	0	0	14	1527
6.316	1	1	632	7	1	14	1527	14	1527
6.317	1	1	632	8	1	14	1527	14	1527
6.318	1	1	632	9	1	14	1527	14	1527
6.319	1	1	632	10	1	14	1527	14	1527
6.326	1	1	633	7	1	0	0	14	1527
6.331	1	1	634	2	1	14	1527	14	1527
6.332	1	1	634	3	1	14	1527	14	1527
6.333	1	1	634	4	1	14	1527	14	1527
6.334	1	1	634	5	1	14	1527	14	1527
6.341	1	1	635	2	1	0	0	14	1527
6.346	1	1	635	7	1	14	1527	14	1527
6.347	1	1	635	8	1	14	1527	14	1527
6.348	1	1	635	9	1	14	1527	14	1527
6.349	1	1	635	10	1	14	1527	14	1527
6.356	1	1	636	7	1	0	0	14	1527
6.361	1	1	637	2	1	14	1527	14	1527
6.362	1	1	637	3	1	14	1527	14	1527
6.363	1	1	637	4	1	14	1527	14	1527
6.364	1	1	637	5	1	14	1527	14	1527
6.371	1	1	638	2	1	0	0	14	1527
6.376	1	1	638	7	1	14	1527	14	1527
6.377	1	1	638	8	1	14	1527	14	1527
6.391	1	1	640	2	1	14	1527	14	1527
6.392	1	1	640	3	1	14	1527	14	1527
6.406	1	1	641	7	1	14	1527	14	1527
6.407	1	1	641	8	1	14	1527	14	1527
6.421	1	1	643	2	1	14	1527	14	1527
6.422	1	1	643	3	1	14	1527	14	1527
6.436	1	1	644	7	1	14	1527	14	1527
6.437	1	1	644	8	1	14	1527	14	1527
6.451	1	1	646	2	1	14	1527	14	1527
6.452	1	1	646	3	1	14	1527	14	1527
6.466	1	1	647	7	1	14	1527	14	1527
6.467	1	1	647	8	1	14	1527	14	1527
6.468	1	1	647	9	1	14	1527	14	1527
6.475	1	1	648	6	1	0	0	14	1527
6.481	1	1	649	2	1	14	1527	14	1527
6.482	1	1	649	3	1	14	1527	14	1527
6.496	1	1	650	7	1	14	1527	14	1527
6.497	1	1	650	8	1	14	1527	14	1527
6.498	1	1	650	9	1	14	1527	14	1527
6.505	1	1	651	6	1	0	0	14	1527
6.511	1	1	652	2	1	14	1527	14	1527
6.512	1	1	652	3	1	14	1527	14	1527
6.513	1	1	652	4	1	14	1527	14	1527
6.52	1	1	653	1	1	0	0	14	1527
6.526	1	1	653	7	1	14	1527	14	1527
6.527	1	1	653	8	1	14	1527	14	1527
6.528	1	1	653	9	1	14	1527	14	1527
6.541	1	1	655	2	1	14	1527	14	1527
6.542	1	1	655	3	1	14	1527	14	1527
6.543	1	1	655	4	1	14	1527	14	1527
6.55	1	1	656	1	1	0	0	14	1527
6.556	1	1	656	7	1	14	1527	14	1527
6.557	1	1	656	8	1	14	1527	14	1527
6.558	1	1	656	9	1	14	1527	14	1527
6.571	1	1	658	2	1	14	1527	14	1527
6.572	1	1	658	3	1	14	1527	14	1527
6.573	1	1	658	4	1	14	1527	14	1527
6.586	1	1	659	7	1	14	1527	14	1527
6.587	1	1	659	8	1	14	1527	14	1527
6.588	1	1	659	9	1	14	1527	14	1527
6.601	1	1	661	2	1	14	1527	14	1527
6.602	1	1	661	3	1	14	1527	14	1527
6.603	1	1	661	4	1	14	1527	14	1527
6.616	1	1	662	7	1	14	1527	14	1527
6.617	1	1	662	8	1	14	1527	14	1527
6.618	1	1	662	9	1	14	1527	14	1527
6.631	1	1	664	2	1	14	1527	14	1527
6.632	1	1	664	3	1	14	1527	14	1527
6.633	1	1	664	4	1	14	1527	14	1527
6.646	1	1	665	7	1	14	1527	14	1527
6.647	1	1	665	8	1	14	1527	14	1527
6.648	1	1	665	9	1	14	1527	14	1527
6.649	1	1	665	10	1	14	1527	14	1527
6.656	1	1	666	7	1	0	0	14	1527
6.661	1	1	667	2	1	14	1527	14	1527
6.662	1	1	667	3	1	14	1527	14	1527
6.663	1	1	667	4	1	14	1527	14	1527
6.664	1	1	667	5	1	14	1527	14	1527
6.671	1	1	668	2	1	0	0	14	1527
6.676	1	1	668	7	1	14	1527	14	1527
6.677	1	1	668	8	1	14	1527	14	1527
6.678	1	1	668	9	1	14	1527	14	1527
6.679	1	1	668	10	1	14	1527	14	1527
6.686	1	1	669	7	1	0	0	14	1527
6.691	1	1	670	2	1	14	1527	14	1527
6.692	1	1	670	3	1	14	1527	14	1527
6.693	1	1	670	4	1	14	1527	14	1527
6.694	1	1	670	5	1	14	1527	14	1527
6.701	1	1	671	2	1	0	0	14	1527
6.706	1	1	671	7	1	14	1527	14	1527
6.707	1	1	671	8	1	14	1527	14	1527
6.708	1	1	671	9	1	14	1527	14	1527
6.709	1	1	671	10	1	14	1527	14	1527
6.716	1	1	672	7	1	0	0	14	1527
6.721	1	1	673	2	1	14	1527	14	1527
6.722	1	1	673	3	1	14	1527	14	1527
6.723	1	1	673	4	1	14	1527	14	1527
6.724	1	1	673	5	1	14	1527	14	1527
6.731	1	1	674	2	1	0	0	14	1527
6.736	1	1	674	7	1	14	1527	14	1527
6.737	1	1	674	8	1	14	1527	14	1527
6.751	1	1	676	2	1	14	1527	14	1527
6.752	1	1	676	3	1	14	1527	14	1527
6.766	1	1	677	7	1	14	1527	14	1527
6.767	1	1	677	8	1	14	1527	14	1527
6.781	1	1	679	2	1	14	1527	14	1527
6.782	1	1	679	3	1	14	1527	14	1527
6.796	1	1	680	7	1	14	1527	14	1527
6.797	1	1	680	8	1	14	1527	14	1527
6.811	1	1	682	2	1	14	1527	14	1527
6.812	1	1	682	3	1	14	1527	14	1527
6.826	1	1	683	7	1	14	1527	14	1527
6.827	1	1	683	8	1	14	1527	14	1527
6.828	1	1	683	9	1	14	1527	14	1527
6.835	1	1	684	6	1	0	0	14	1527
6.841	1	1	685	2	1	14	1527	14	1527
6.842	1	1	685	3	1	14	1527	14	1527
6.856	1	1	686	7	1	14	1527	14	1527
6.857	1	1	686	8	1	14	1527	14	1527
6.858	1	1	686	9	1	14	1527	14	1527
6.865	1	1	687	6	1	0	0	14	1527
6.871	1	1	688	2	1	14	1527	14	1527
6.872	1	1	688	3	1	14	1527	14	1527
6.873	1	1	688	4	1	14	1527	14	1527
6.88	1	1	689	1	1	0	0	14	1527
6.886	1	1	689	7	1	14	1527	14	1527
6.887	1	1	689	8	1	14	1527	14	1527
6.888	1	1	689	9	1	14	1527	14	1527
6.901	1	1	691	2	1	14	1527	14	1527
6.902	1	1	691	3	1	14	1527	14	1527
6.903	1	1	691	4	1	14	1527	14	1527
6.91	1	1	692	1	1	0	0	14	1527
6.916	1	1	692	7	1	14	1527	14	1527
6.917	1	1	692	8	1	14	1527	14	1527
6.918	1	1	692	9	1	14	1527	14	1527
6.931	1	1	694	2	1	14	1527	14	1527
6.932	1	1	694	3	1	14	1527	14	1527
6.933	1	1	694	4	1	14	1527	14	1527
6.946	1	1	695	7	1	14	1527	14	1527
6.947	1	1	695	8	1	14	1527	14	1527
6.948	1	1	695	9	1	14	1527	14	1527
6.961	1	1	697	2	1	14	1527	14	1527
6.962	1	1	697	3	1	14	1527	14	1527
6.963	1	1	697	4	1	14	1527	14	1527
6.976	1	1	698	7	1	14	1527	14	1527
6.977	1	1	698	8	1	14	1527	14	1527
6.978	1	1	698	9	1	14	1527	14	1527
6.991	1	1	700	2	1	14	1527	14	1527
6.992	1	1	700	3	1	14	1527	14	1527
6.993	1	1	700	4	1	14	1527	14	1527
7.006	1	1	701	7	1	14	1527	14	1527
7.007	1	1	701	8	1	14	1527	14	1527
7.008	1	1	701	9	1	14	1527	14	1527
7.009	1	1	701	10	1	14	1527	14	1527
7.016	1	1	702	7	1	0	0	14	1527
7.021	1	1	703	2	1	14	1527	14	1527
7.022	1	1	703	3	1	14	1527	14	1527
7.023	1	1	703	4	1	14	1527	14	1527
7.024	1	1	703	5	1	14	1527	14	1527
7.031	1	1	704	2	1	0	0	14	1527
7.036	1	1	704	7	1	14	1527	14	1527
7.037	1	1	704	8	1	14	1527	14	1527
7.038	1	1	704	9	1	14	1527	14	1527
7.039	1	1	704	10	1	14	1527	14	1527
7.046	1	1	705	7	1	0	0	14	1527
7.051	1	1	706	2	1	14	1527	14	1527
7.052	1	1	706	3	1	14	1527	14	1527
7.053	1	1	706	4	1	14	1527	14	1527
7.054	1	1	706	5	1	14	1527	14	1527
7.061	1	1	707	2	1	0	0	14	1527
7.066	1	1	707	7	1	14	1527	14	1527
7.067	1	1	707	8	1	14	1527	14	1527
7.068	1	1	707	9	1	14	1527	14	1527
7.069	1	1	707	10	1	14	1527	14	1527
7.076	1	1	708	7	1	0	0	14	1527
7.081	1	1	709	2	1	14	1527	14	1527
7.082	1	1	709	3	1	14	1527	14	1527
7.083	1	1	709	4	1	14	1527	14	1527
7.084	1	1	709	5	1	14	1527	14	1527
7.091	1	1	710	2	1	0	0	14	1527
7.096	1	1	710	7	1	14	1527	14	1527
7.097	1	1	710	8	1	14	1527	14	1527
7.111	1	1	712	2	1	14	1527	14	1527
7.112	1	1	712	3	1	14	1527	14	1527
7.126	1	1	713	7	1	14	1527	14	1527
7.127	1	1	713	8	1	14	1527	14	1527
7.141	1	1	715	2	1	14	1527	14	1527
7.142	1	1	715	3	1	14	1527	14	1527
7.156	1	1	716	7	1	14	1527	14	1527
7.157	1	1	716	8	1	14	1527	14	1527
7.171	1	1	718	2	1	14	1527	14	1527
7.172	1	1	718	3	1	14	1527	14	1527
7.186	1	1	719	7	1	14	1527	14	1527
7.187	1	1	719	8	1	14	1527	14	1527
7.188	1	1	719	9	1	14	1527	14	1527
7.195	1	1	720	6	1	0	0	14	1527
7.201	1	1	721	2	1	14	1527	14	1527
7.202	1	1	721	3	1	14	1527	14	1527
7.216	1	1	722	7	1	14	1527	14	1527
7.217	1	1	722	8	1	14	1527	14	1527
7.218	1	1	722	9	1	14	1527	14	1527
7.225	1	1	723	6	1	0	0	14	1527
7.231	1	1	724	2	1	14	1527	14	1527
7.232	1	1	724	3	1	14	1527	14	1527
7.233	1	1	724	4	1	14	1527	14	1527
7.24	1	1	725	1	1	0	0	14	1527
7.246	1	1	725	7	1	14	1527	14	1527
7.247	1	1	725	8	1	14	1527	14	1527
7.248	1	1	725	9	1	14	1527	14	1527
7.261	1	1	727	2	1	14	1527	14	1527
7.262	1	1	727	3	1	14	1527	14	1527
7.263	1	1	727	4	1	14	1527	14	1527
7.27	1	1	728	1	1	0	0	14	1527
7.276	1	1	728	7	1	14	1527	14	1527
7.277	1	1	728	8	1	14	1527	14	1527
7.278	1	1	728	9	1	14	1527	14	1527
7.291	1	1	730	2	1	14	1527	14	1527
7.292	1	1	730	3	1	14	1527	14	1527
7.293	1	1	730	4	1	14	1527	14	1527
7.306	1	1	731	7	1	14	1527	14	1527
7.307	1	1	731	8	1	14	1527	14	1527
7.308	1	1	731	9	1	14	1527	14	1527
7.321	1	1	733	2	1	14	1527	14	1527
7.322	1	1	733	3	1	14	1527	14	1527
7.323	1	1	733	4	1	14	1527	14	1527
7.336	1	1	734	7	1	14	1527	14	1527
7.337	1	1	734	8	1	14	1527	14	1527
7.338	1	1	734	9	1	14	1527	14	1527
7.351	1	1	736	2	1	14	1527	14	1527
7.352	1	1	736	3	1	14	1527	14	1527
7.353	1	1	736	4	1	14	1527	14	1527
7.366	1	1	737	7	1	14	1527	14	1527
7.367	1	1	737	8	1	14	1527	14	1527
7.368	1	1	737	9	1	14	1527	14	1527
7.369	1	1	737	10	1	14	1527	14	1527
7.376	1	1	738	7	1	0	0	14	1527
7.381	1	1	739	2	1	14	1527	14	1527
7.382	1	1	739	3	1	14	1527	14	1527
7.383	1	1	739	4	1	14	1527	14	1527
7.384	1	1	739	5	1	14	1527	14	1527
7.391	1	1	740	2	1	0	0	14	1527
7.396	1	1	740	7	1	14	1527	14	1527
7.397	1	1	740	8	1	14	1527	14	1527
7.398	1	1	740	9	1	14	1527	14	1527
7.399	1	1	740	10	1	14	1527	14	1527
7.406	1	1	741	7	1	0	0	14	1527
7.411	1	1	742	2	1	14	1527	14	1527
7.412	1	1	742	3	1	14	1527	14	1527
7.413	1	1	742	4	1	14	1527	14	1527
7.414	1	1	742	5	1	14	1527	14	1527
7.421	1	1	743	2	1	0	0	14	1527
7.426	1	1	743	7	1	14	1527	14	1527
7.427	1	1	743	8	1	14	1527	14	1527
7.428	1	1	743	9	1	14	1527	14	1527
7.429	1	1	743	10	1	14	1527	14	1527
7.436	1	1	744	7	1	0	0	14	1527
7.441	1	1	745	2	1	14	1527	14	1527
7.442	1	1	745	3	1	14	1527	14	1527
7.443	1	1	745	4	1	14	1527	14	1527
7.444	1	1	745	5	1	14	1527	14	1527
7.451	1	1	746	2	1	0	0	14	1527
7.456	1	1	746	7	1	14	1527	14	1527
7.457	1	1	746	8	1	14	1527	14	1527
7.471	1	1	748	2	1	14	1527	14	1527
7.472	1	1	748	3	1	14	1527	14	1527
7.486	1	1	749	7	1	14	1527	14	1527
7.487	1	1	749	8	1	14	1527	14	1527
7.501	1	1	751	2	1	14	1527	14	1527
7.502	1	1	751	3	1	14	1527	14	1527
7.516	1	1	752	7	1	14	1527	14	1527
7.517	1	1	752	8	1	14	1527	14	1527
7.531	1	1	754	2	1	14	1527	14	1527
7.532	1	1	754	3	1	14	1527	14	1527
7.546	1	1	755	7	1	14	1527	14	1527
7.547	1	1	755	8	1	14	1527	14	1527
7.548	1	1	755	9	1	14	1527	14	1527
7.555	1	1	756	6	1	0	0	14	1527
7.561	1	1	757	2	1	14	1527	14	1527
7.562	1	1	757	3	1	14	1527	14	1527
7.576	1	1	758	7	1	14	1527	14	1527
7.577	1	1	758	8	1	14	1527	14	1527
7.578	1	1	758	9	1	14	1527	14	1527
7.585	1	1	759	6	1	0	0	14	1527
7.591	1	1	760	2	1	14	1527	14	1527
7.592	1	1	760	3	1	14	1527	14	1527
7.593	1	1	760	4	1	14	1527	14	1527
7.6	1	1	761	1	1	0	0	14	1527
7.606	1	1	761	7	1	14	1527	14	1527
7.607	1	1	761	8	1	14	1527	14	1527
7.608	1	1	761	9	1	14	1527	14	1527
7.621	1	1	763	2	1	14	1527	14	1527
7.622	1	1	763	3	1	14	1527	14	1527
7.623	1	1	763	4	1	14	1527	14	1527
7.63	1	1	764	1	1	0	0	14	1527
7.636	1	1	764	7	1	14	1527	14	1527
7.637	1	1	764	8	1	14	1527	14	1527
7.638	1	1	764	9	1	14	1527	14	1527
7.651	1	1	766	2	1	14	1527	14	1527
7.652	1	1	766	3	1	14	1527	14	1527
7.653	1	1	766	4	1	14	1527	14	1527
7.666	1	1	767	7	1	14	1527	14	1527
7.667	1	1	767	8	1	14	1527	14	1527
7.668	1	1	767	9	1	14	1527	14	1527
7.681	1	1	769	2	1	14	1527	14	1527
7.682	1	1	769	3	1	14	1527	14	1527
7.683	1	1	769	4	1	14	1527	14	1527
7.696	1	1	770	7	1	14	1527	14	1527
7.697	1	1	770	8	1	14	1527	14	1527
7.698	1	1	770	9	1	14	1527	14	1527
7.711	1	1	772	2	1	14	1527	14	1527
7.712	1	1	772	3	1	14	1527	14	1527
7.713	1	1	772	4	1	14	1527	14	1527
7.726	1	1	773	7	1	14	1527	14	1527
7.727	1	1	773	8	1	14	1527	14	1527
7.728	1	1	773	9	1	14	1527	14	1527
7.729	1	1	773	10	1	14	1527	14	1527
7.736	1	1	774	7	1	0	0	14	1527
7.741	1	1	775	2	1	14	1527	14	1527
7.742	1	1	775	3	1	14	1527	14	1527
7.743	1	1	775	4	1	14	1527	14	1527
7.744	1	1	775	5	1	14	1527	14	1527
7.751	1	1	776	2	1	0	0	14	1527
7.756	1	1	776	7	1	14	1527	14	1527
7.757	1	1	776	8	1	14	1527	14	1527
7.758	1	1	776	9	1	14	1527	14	1527
7.759	1	1	776	10	1	14	1527	14	1527
7.766	1	1	777	7	1	0	0	14	1527
7.771	1	1	778	2	1	14	1527	14	1527
7.772	1	1	778	3	1	14	1527	14	1527
7.773	1	1	778	4	1	14	1527	14	1527
7.774	1	1	778	5	1	14	1527	14	1527
7.781	1	1	779	2	1	0	0	14	1527
7.786	1	1	779	7	1	14	1527	14	1527
7.787	1	1	779	8	1	14	1527	14	1527
7.788	1	1	779	9	1	14	1527	14	1527
7.789	1	1	779	10	1	14	1527	14	1527
7.796	1	1	780	7	1	0	0	14	1527
7.801	1	1	781	2	1	14	1527	14	1527
7.802	1	1	781	3	1	14	1527	14	1527
7.803	1	1	781	4	1	14	1527	14	1527
7.804	1	1	781	5	1	14	1527	14	1527
7.811	1	1	782	2	1	0	0	14	1527
7.816	1	1	782	7	1	14	1527	14	1527
7.817	1	1	782	8	1	14	1527	14	1527
7.831	1	1	784	2	1	14	1527	14	1527
7.832	1	1	784	3	1	14	1527	14	1527
7.846	1	1	785	7	1	14	1527	14	1527
7.847	1	1	785	8	1	14	1527	14	1527
7.861	1	1	787	2	1	14	1527	14	1527
7.862	1	1	787	3	1	14	1527	14	1527
7.876	1	1	788	7	1	14	1527	14	1527
7.877	1	1	788	8	1	14	1527	14	1527
7.891	1	1	790	2	1	14	1527	14	1527
7.892	1	1	790	3	1	14	1527	14	1527
7.906	1	1	791	7	1	14	1527	14	1527
7.907	1	1	791	8	1	14	1527	14	1527
7.908	1	1	791	9	1	14	1527	14	1527
7.915	1	1	792	6	1	0	0	14	1527
7.921	1	1	793	2	1	14	1527	14	1527
7.922	1	1	793	3	1	14	1527	14	1527
7.936	1	1	794	7	1	14	1527	14	1527
7.937	1	1	794	8	1	14	1527	14	1527
7.938	1	1	794	9	1	14	1527	14	1527
7.945	1	1	795	6	1	0	0	14	1527
7.951	1	1	796	2	1	14	1527	14	1527
7.952	1	1	796	3	1	14	1527	14	1527
7.953	1	1	796	4	1	14	1527	14	1527
7.96	1	1	797	1	1	0	0	14	1527
7.966	1	1	797	7	1	14	1527	14	1527
7.967	1	1	797	8	1	14	1527	14	1527
7.968	1	1	797	9	1	14	1527	14	1527
7.981	1	1	799	2	1	14	1527	14	1527
7.982	1	1	799	3	1	14	1527	14	1527
7.983	1	1	799	4	1	14	1527	14	1527
7.99	1	1	800	1	1	0	0	14	1527
7.996	1	1	800	7	1	14	1527	14	1527
7.997	1	1	800	8	1	14	1527	14	1527
7.998	1	1	800	9	1	14	1527	14	1527
8.011	1	1	802	2	1	14	1527	14	1527
8.012	1	1	802	3	1	14	1527	14	1527
8.013	1	1	802	4	1	14	1527	14	1527
8.026	1	1	803	7	1	14	1527	14	1527
8.027	1	1	803	8	1	14	1527	14	1527
8.028	1	1	803	9	1	14	1527	14	1527
8.041	1	1	805	2	1	14	1527	14	1527
8.042	1	1	805	3	1	14	1527	14	1527
8.043	1	1	805	4	1	14	1527	14	1527
8.056	1	1	806	7	1	14	1527	14	1527
8.057	1	1	806	8	1	14	1527	14	1527
8.058	1	1	806	9	1	14	1527	14	1527
8.071	1	1	808	2	1	14	1527	14	1527
8.072	1	1	808	3	1	14	1527	14	1527
8.073	1	1	808	4	1	14	1527	14	1527
8.086	1	1	809	7	1	14	1527	14	1527
8.087	1	1	809	8	1	14	1527	14	1527
8.088	1	1	809	9	1	14	1527	14	1527
8.089	1	1	809	10	1	14	1527	14	1527
8.096	1	1	810	7	1	0	0	14	1527
8.101	1	1	811	2	1	14	1527	14	1527
8.102	1	1	811	3	1	14	1527	14	1527
8.103	1	1	811	4	1	14	1527	14	1527
8.104	1	1	811	5	1	14	1527	14	1527
8.111	1	1	812	2	1	0	0	14	1527
8.116	1	1	812	7	1	14	1527	14	1527
8.117	1	1	812	8	1	14	1527	14	1527
8.118	1	1	812	9	1	14	1527	14	1527
8.119	1	1	812	10	1	14	1527	14	1527
8.126	1	1	813	7	1	0	0	14	1527
8.131	1	1	814	2	1	14	1527	14	1527
8.132	1	1	814	3	1	14	1527	14	1527
8.133	1	1	814	4	1	14	1527	14	1527
8.134	1	1	814	5	1	14	1527	14	1527
8.141	1	1	815	2	1	0	0	14	1527
8.146	1	1	815	7	1	14	1527	14	1527
8.147	1	1	815	8	1	14	1527	14	1527
8.148	1	1	815	9	1	14	1527	14	1527
8.149	1	1	815	10	1	14	1527	14	1527
8.156	1	1	816	7	1	0	0	14	1527
8.161	1	1	817	2	1	14	1527	14	1527
8.162	1	1	817	3	1	14	1527	14	1527
8.163	1	1	817	4	1	14	1527	14	1527
8.164	1	1	817	5	1	14	1527	14	1527
